Unnamed: 0,review,date,new_review,Polarity,Parts_of_speech,sentiment
3879,Very good and helpful app,"July 28, 2019",Very good and helpful app,0.9099999999999999,"[('Very', 'RB'), ('good', 'JJ'), ('and', 'CC'), ('helpful', 'JJ'), ('app', 'NN')]",Positive
3880,best app on government services,"February 17, 2019",best app on government services,1.0,"[('best', 'JJS'), ('app', 'NN'), ('on', 'IN'), ('government', 'NN'), ('services', 'NNS')]",Positive
3881,Amazing work I really like it this app,"March 10, 2022",Amazing work I really like it this app,0.4,"[('Amazing', 'JJ'), ('work', 'NN'), ('I', 'PRP'), ('really', 'RB'), ('like', 'IN'), ('it', 'PRP'), ('this', 'DT'), ('app', 'NN')]",Positive
3882,Why is not update Absher in lenova mobile?,"August 20, 2022",Why is not update Absher in lenova mobile,0.0,"[('Why', 'WRB'), ('is', 'VBZ'), ('not', 'RB'), ('update', 'JJ'), ('Absher', 'NNP'), ('in', 'IN'), ('lenova', 'NN'), ('mobile', 'NN')]",Positive
3883,This application is not updated,"June 16, 2021",This application is not updated,0.0,"[('This', 'DT'), ('application', 'NN'), ('is', 'VBZ'), ('not', 'RB'), ('updated', 'JJ')]",Positive
3884,The best App for gavemnent tasks,"February 17, 2019",The best App for gavemnent tasks,1.0,"[('The', 'DT'), ('best', 'JJS'), ('App', 'NN'), ('for', 'IN'), ('gavemnent', 'NN'), ('tasks', 'NNS')]",Positive
3885,the greatest app ever. long live Saudi Arabia 🇸🇦,"February 17, 2019",the greatest app ever long live Saudi Arabia ,0.3621212121212121,"[('the', 'DT'), ('greatest', 'JJS'), ('app', 'NN'), ('ever', 'RB'), ('long', 'RB'), ('live', 'JJ'), ('Saudi', 'NNP'), ('Arabia', 'NNP')]",Positive
3886,The fact that all positive reviews are from men and men only speaks VOLUMES.,"March 4, 2019",The fact that all positive reviews are from men and men only speaks VOLUMES,0.11363636363636363,"[('The', 'DT'), ('fact', 'NN'), ('that', 'IN'), ('all', 'DT'), ('positive', 'JJ'), ('reviews', 'NNS'), ('are', 'VBP'), ('from', 'IN'), ('men', 'NNS'), ('and', 'CC'), ('men', 'NNS'), ('only', 'RB'), ('speaks', 'VBZ'), ('VOLUMES', 'NNP')]",Positive
3887,most wonderful app to track my females.,"March 3, 2019",most wonderful app to track my females,0.75,"[('most', 'RBS'), ('wonderful', 'JJ'), ('app', 'NN'), ('to', 'TO'), ('track', 'VB'), ('my', 'PRP$'), ('females', 'NNS')]",Positive
3888,"it is the best , keeb up the good joob.","February 17, 2019",it is the best  keeb up the good joob,0.85,"[('it', 'PRP'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('keeb', 'NN'), ('up', 'IN'), ('the', 'DT'), ('good', 'JJ'), ('joob', 'NN')]",Positive
3889,The best government services App ever.,"February 17, 2019",The best government services App ever,1.0,"[('The', 'DT'), ('best', 'JJS'), ('government', 'NN'), ('services', 'NNS'), ('App', 'VBP'), ('ever', 'RB')]",Positive
3890,Best app ever thanks MOI SAVE ALOT OF TIME,"February 17, 2019",Best app ever thanks MOI SAVE ALOT OF TIME,0.6,"[('Best', 'JJS'), ('app', 'NN'), ('ever', 'RB'), ('thanks', 'NNS'), ('MOI', 'NNP'), ('SAVE', 'NNP'), ('ALOT', 'NNP'), ('OF', 'IN'), ('TIME', 'NNP')]",Positive
3891,"Despite all the disabled pig f*ckers out there that are compensating their sick reflections by attacking this app, it truly remains the best governemnt app/service to any society.","July 9, 2021",Despite all the disabled pig fckers out there that are compensating their sick reflections by attacking this app it truly remains the best governemnt appservice to any society,0.028571428571428543,"[('Despite', 'IN'), ('all', 'PDT'), ('the', 'DT'), ('disabled', 'JJ'), ('pig', 'NN'), ('fckers', 'NNS'), ('out', 'RP'), ('there', 'RB'), ('that', 'WDT'), ('are', 'VBP'), ('compensating', 'VBG'), ('their', 'PRP$'), ('sick', 'JJ'), ('reflections', 'NNS'), ('by', 'IN'), ('attacking', 'VBG'), ('this', 'DT'), ('app', 'NN'), ('it', 'PRP'), ('truly', 'RB'), ('remains', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('governemnt', 'NN'), ('appservice', 'NN'), ('to', 'TO'), ('any', 'DT'), ('society', 'NN')]",Positive
3892,most useful app in saudi,"February 16, 2019",most useful app in saudi,0.4,"[('most', 'RBS'), ('useful', 'JJ'), ('app', 'NN'), ('in', 'IN'), ('saudi', 'NN')]",Positive
3893,"Here no options how to created accunt, update plz give option so can created account","June 14, 2020",Here no options how to created accunt update plz give option so can created account,0.0,"[('Here', 'RB'), ('no', 'DT'), ('options', 'NNS'), ('how', 'WRB'), ('to', 'TO'), ('created', 'VB'), ('accunt', 'NN'), ('update', 'JJ'), ('plz', 'NN'), ('give', 'JJ'), ('option', 'NN'), ('so', 'RB'), ('can', 'MD'), ('created', 'VB'), ('account', 'NN')]",Positive
3894,You are giving me headache logging in. Can you pls. fix this. I can't login to my account.,"April 5, 2021",You are giving me headache logging in Can you pls fix this I cant login to my account,0.0,"[('You', 'PRP'), ('are', 'VBP'), ('giving', 'VBG'), ('me', 'PRP'), ('headache', 'NN'), ('logging', 'VBG'), ('in', 'IN'), ('Can', 'NNP'), ('you', 'PRP'), ('pls', 'VBP'), ('fix', 'VB'), ('this', 'DT'), ('I', 'PRP'), ('cant', 'VBP'), ('login', 'NN'), ('to', 'TO'), ('my', 'PRP$'), ('account', 'NN')]",Positive
3895,this App makes our life easier..,"February 18, 2019",this App makes our life easier,0.0,"[('this', 'DT'), ('App', 'NNP'), ('makes', 'VBZ'), ('our', 'PRP$'), ('life', 'NN'), ('easier', 'JJR')]",Positive
3896,Very good and useful app,"August 1, 2022",Very good and useful app,0.605,"[('Very', 'RB'), ('good', 'JJ'), ('and', 'CC'), ('useful', 'JJ'), ('app', 'NN')]",Positive
3897,it's amazing and helpful,"February 18, 2019",its amazing and helpful,0.6000000000000001,"[('its', 'PRP$'), ('amazing', 'NN'), ('and', 'CC'), ('helpful', 'NN')]",Positive
3898,It is the most useful application and I like it so much,"February 20, 2019",It is the most useful application and I like it so much,0.3333333333333333,"[('It', 'PRP'), ('is', 'VBZ'), ('the', 'DT'), ('most', 'RBS'), ('useful', 'JJ'), ('application', 'NN'), ('and', 'CC'), ('I', 'PRP'), ('like', 'VBP'), ('it', 'PRP'), ('so', 'RB'), ('much', 'JJ')]",Positive
3899,"Best app ever, it make my life simple","February 17, 2019",Best app ever it make my life simple,0.5,"[('Best', 'JJS'), ('app', 'NN'), ('ever', 'RB'), ('it', 'PRP'), ('make', 'VB'), ('my', 'PRP$'), ('life', 'NN'), ('simple', 'NN')]",Positive
3900,Very nice performance,"August 21, 2022",Very nice performance,0.78,"[('Very', 'RB'), ('nice', 'JJ'), ('performance', 'NN')]",Positive
3901,Great app ... easy to use,"February 17, 2019",Great app  easy to use,0.6166666666666667,"[('Great', 'NNP'), ('app', 'JJ'), ('easy', 'NN'), ('to', 'TO'), ('use', 'VB')]",Positive
3902,Useful but delay response,"January 24, 2022",Useful but delay response,0.3,"[('Useful', 'JJ'), ('but', 'CC'), ('delay', 'JJ'), ('response', 'NN')]",Positive
3903,Best app makes life easier,"February 17, 2019",Best app makes life easier,1.0,"[('Best', 'JJS'), ('app', 'NN'), ('makes', 'VBZ'), ('life', 'NN'), ('easier', 'JJR')]",Positive
3904,it is a not good. very very problem,"July 25, 2021",it is a not good very very problem,-0.044999999999999984,"[('it', 'PRP'), ('is', 'VBZ'), ('a', 'DT'), ('not', 'RB'), ('good', 'JJ'), ('very', 'RB'), ('very', 'RB'), ('problem', 'NN')]",Negative
3905,Amazing.. Much easier life,"February 18, 2019",Amazing Much easier life,0.4,"[('Amazing', 'VBG'), ('Much', 'RB'), ('easier', 'JJR'), ('life', 'NN')]",Positive
3906,"This is the best Government application in the world, belongs to the greatest Country (KSA) 💚 farooi's fan","February 17, 2019",This is the best Government application in the world belongs to the greatest Country KSA  faroois fan,1.0,"[('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('Government', 'JJ'), ('application', 'NN'), ('in', 'IN'), ('the', 'DT'), ('world', 'NN'), ('belongs', 'VBZ'), ('to', 'TO'), ('the', 'DT'), ('greatest', 'JJS'), ('Country', 'NN'), ('KSA', 'NNP'), ('faroois', 'VBZ'), ('fan', 'NN')]",Positive
3907,best app to finish our government process,"February 17, 2019",best app to finish our government process,1.0,"[('best', 'RB'), ('app', 'NN'), ('to', 'TO'), ('finish', 'VB'), ('our', 'PRP$'), ('government', 'NN'), ('process', 'NN')]",Positive
3908,so grateful for this app .. it made my life so easyer,"February 18, 2019",so grateful for this app  it made my life so easyer,0.0,"[('so', 'RB'), ('grateful', 'JJ'), ('for', 'IN'), ('this', 'DT'), ('app', 'NN'), ('it', 'PRP'), ('made', 'VBD'), ('my', 'PRP$'), ('life', 'NN'), ('so', 'RB'), ('easyer', 'JJ')]",Positive
3909,good apps very good sarves,"June 29, 2021",good apps very good sarves,0.8049999999999999,"[('good', 'JJ'), ('apps', 'NN'), ('very', 'RB'), ('good', 'JJ'), ('sarves', 'NNS')]",Positive
3910,it is very helpful aplication👍👍👍👍👍👍,"February 17, 2019",it is very helpful aplication,0.2,"[('it', 'PRP'), ('is', 'VBZ'), ('very', 'RB'), ('helpful', 'JJ'), ('aplication', 'NN')]",Positive
3911,This is the best governmental app that I have ever used in my life.,"February 19, 2019",This is the best governmental app that I have ever used in my life,1.0,"[('This', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('governmental', 'JJ'), ('app', 'NN'), ('that', 'IN'), ('I', 'PRP'), ('have', 'VBP'), ('ever', 'RB'), ('used', 'VBN'), ('in', 'IN'), ('my', 'PRP$'), ('life', 'NN')]",Positive
3912,this app makes our life more easier,"February 17, 2019",this app makes our life more easier,0.5,"[('this', 'DT'), ('app', 'NN'), ('makes', 'VBZ'), ('our', 'PRP$'), ('life', 'NN'), ('more', 'RBR'), ('easier', 'JJ')]",Positive
3913,this app made my life easier then any time before,"February 17, 2019",this app made my life easier then any time before,0.0,"[('this', 'DT'), ('app', 'NN'), ('made', 'VBD'), ('my', 'PRP$'), ('life', 'NN'), ('easier', 'RB'), ('then', 'RB'), ('any', 'DT'), ('time', 'NN'), ('before', 'IN')]",Positive
3914,simplify government applications,"February 18, 2019",simplify government applications,0.0,"[('simplify', 'JJ'), ('government', 'NN'), ('applications', 'NNS')]",Positive
3915,I love this application because this application have everything,"June 13, 2019",I love this application because this application have everything,0.5,"[('I', 'PRP'), ('love', 'VBP'), ('this', 'DT'), ('application', 'NN'), ('because', 'IN'), ('this', 'DT'), ('application', 'NN'), ('have', 'VBP'), ('everything', 'NN')]",Positive
3916,easy and effecient,"February 20, 2019",easy and effecient,0.43333333333333335,"[('easy', 'JJ'), ('and', 'CC'), ('effecient', 'JJ')]",Positive
3917,Very good and helpful app,"February 17, 2019",Very good and helpful app,0.9099999999999999,"[('Very', 'RB'), ('good', 'JJ'), ('and', 'CC'), ('helpful', 'JJ'), ('app', 'NN')]",Positive
3918,one of the best gov apps so far!,"February 18, 2019",one of the best gov apps so far,0.55,"[('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('best', 'JJS'), ('gov', 'NN'), ('apps', 'NN'), ('so', 'RB'), ('far', 'RB')]",Positive
3919,minus 5... modern day slavery! imagine u cant travel because of this stupid system,"February 17, 2019",minus 5 modern day slavery imagine u cant travel because of this stupid system,-0.2333333333333333,"[('minus', 'CC'), ('5', 'CD'), ('modern', 'JJ'), ('day', 'NN'), ('slavery', 'NN'), ('imagine', 'NN'), ('u', 'JJ'), ('cant', 'NN'), ('travel', 'NN'), ('because', 'IN'), ('of', 'IN'), ('this', 'DT'), ('stupid', 'JJ'), ('system', 'NN')]",Negative
3920,the true e-goverment app.,"February 17, 2019",the true egoverment app,0.35,"[('the', 'DT'), ('true', 'JJ'), ('egoverment', 'NN'), ('app', 'NN')]",Positive
3921,very vary nice app.. Many thanks,"February 17, 2019",very vary nice app Many thanks,0.375,"[('very', 'RB'), ('vary', 'JJ'), ('nice', 'JJ'), ('app', 'RB'), ('Many', 'JJ'), ('thanks', 'NNS')]",Positive
3922,Super app all details available on this app,"August 4, 2022",Super app all details available on this app,0.3666666666666667,"[('Super', 'NNP'), ('app', 'VBZ'), ('all', 'DT'), ('details', 'NNS'), ('available', 'JJ'), ('on', 'IN'), ('this', 'DT'), ('app', 'NN')]",Positive
3923,Very nice app,"December 22, 2022",Very nice app,0.78,"[('Very', 'RB'), ('nice', 'JJ'), ('app', 'NN')]",Positive
3924,the most amazing app ever.,"February 17, 2019",the most amazing app ever,0.55,"[('the', 'DT'), ('most', 'RBS'), ('amazing', 'JJ'), ('app', 'NN'), ('ever', 'RB')]",Positive
3925,super app. Thanks millions to Saudi government for such app,"February 17, 2019",super app Thanks millions to Saudi government for such app,0.17777777777777778,"[('super', 'JJ'), ('app', 'NN'), ('Thanks', 'NNP'), ('millions', 'NNS'), ('to', 'TO'), ('Saudi', 'VB'), ('government', 'NN'), ('for', 'IN'), ('such', 'JJ'), ('app', 'NNS')]",Positive
3926,it provides more than 150 service,"February 17, 2019",it provides more than 150 service,0.5,"[('it', 'PRP'), ('provides', 'VBZ'), ('more', 'JJR'), ('than', 'IN'), ('150', 'CD'), ('service', 'NN')]",Positive
3927,Great easy app thanks KSA,"February 18, 2019",Great easy app thanks KSA,0.4777777777777778,"[('Great', 'NNP'), ('easy', 'JJ'), ('app', 'JJ'), ('thanks', 'NNS'), ('KSA', 'NNP')]",Positive
3928,very useful App to process your affairs.,"February 15, 2019",very useful App to process your affairs,0.39,"[('very', 'RB'), ('useful', 'JJ'), ('App', 'NNP'), ('to', 'TO'), ('process', 'VB'), ('your', 'PRP$'), ('affairs', 'NNS')]",Positive
3929,It easy to use,"December 25, 2021",It easy to use,0.43333333333333335,"[('It', 'PRP'), ('easy', 'VBZ'), ('to', 'TO'), ('use', 'VB')]",Positive
3930,The best application to eas the governmental services,"February 18, 2019",The best application to eas the governmental services,1.0,"[('The', 'DT'), ('best', 'JJS'), ('application', 'NN'), ('to', 'TO'), ('eas', 'VB'), ('the', 'DT'), ('governmental', 'NN'), ('services', 'NNS')]",Positive
3931,great app. make my life easy,"February 18, 2019",great app make my life easy,0.6166666666666667,"[('great', 'JJ'), ('app', 'NNS'), ('make', 'VBP'), ('my', 'PRP$'), ('life', 'NN'), ('easy', 'JJ')]",Positive
3932,good app and really excellent,"February 20, 2019",good app and really excellent,0.85,"[('good', 'JJ'), ('app', 'NN'), ('and', 'CC'), ('really', 'RB'), ('excellent', 'JJ')]",Positive
3933,"a very helpfull apps,","December 28, 2018",a very helpfull apps,0.2,"[('a', 'DT'), ('very', 'RB'), ('helpfull', 'JJ'), ('apps', 'NN')]",Positive
3934,Why not working absher app and website,"June 16, 2020",Why not working absher app and website,0.0,"[('Why', 'WRB'), ('not', 'RB'), ('working', 'VBG'), ('absher', 'RB'), ('app', 'NN'), ('and', 'CC'), ('website', 'NN')]",Positive
3935,Not working fine,"April 22, 2020",Not working fine,0.4166666666666667,"[('Not', 'RB'), ('working', 'VBG'), ('fine', 'NN')]",Positive
3936,Thank you for the extraordinary App.,"February 17, 2019",Thank you for the extraordinary App,0.3333333333333333,"[('Thank', 'NNP'), ('you', 'PRP'), ('for', 'IN'), ('the', 'DT'), ('extraordinary', 'JJ'), ('App', 'NNP')]",Positive
3937,excellent . it is making the life of millions of people living in Saudi Arabia ( Saudi and non Saudi ) much easier to manage most of their government related service in an automated matter.,"February 17, 2019",excellent  it is making the life of millions of people living in Saudi Arabia  Saudi and non Saudi  much easier to manage most of their government related service in an automated matter,0.425,"[('excellent', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('making', 'VBG'), ('the', 'DT'), ('life', 'NN'), ('of', 'IN'), ('millions', 'NNS'), ('of', 'IN'), ('people', 'NNS'), ('living', 'VBG'), ('in', 'IN'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('Saudi', 'NNP'), ('and', 'CC'), ('non', 'RB'), ('Saudi', 'NNP'), ('much', 'RB'), ('easier', 'JJR'), ('to', 'TO'), ('manage', 'VB'), ('most', 'JJS'), ('of', 'IN'), ('their', 'PRP$'), ('government', 'NN'), ('related', 'VBN'), ('service', 'NN'), ('in', 'IN'), ('an', 'DT'), ('automated', 'JJ'), ('matter', 'NN')]",Positive
3938,best e government service,"February 17, 2019",best e government service,1.0,"[('best', 'JJS'), ('e', 'JJ'), ('government', 'NN'), ('service', 'NN')]",Positive
3939,This app. make work easier.,"November 24, 2021",This app make work easier,0.0,"[('This', 'DT'), ('app', 'JJ'), ('make', 'NN'), ('work', 'NN'), ('easier', 'JJR')]",Positive
3940,Great app and very useful,"September 22, 2018",Great app and very useful,0.595,"[('Great', 'NNP'), ('app', 'NN'), ('and', 'CC'), ('very', 'RB'), ('useful', 'JJ')]",Positive
3941,BEST APP SERVICE ME INSTEAD OF GOING AND TAKE A NUMBER AND WAIT FOR MY TURN FOR HOURS,"February 20, 2019",BEST APP SERVICE ME INSTEAD OF GOING AND TAKE A NUMBER AND WAIT FOR MY TURN FOR HOURS,1.0,"[('BEST', 'NNP'), ('APP', 'NNP'), ('SERVICE', 'NNP'), ('ME', 'NNP'), ('INSTEAD', 'NNP'), ('OF', 'NNP'), ('GOING', 'NNP'), ('AND', 'NNP'), ('TAKE', 'NNP'), ('A', 'NNP'), ('NUMBER', 'NNP'), ('AND', 'NNP'), ('WAIT', 'NNP'), ('FOR', 'NNP'), ('MY', 'NNP'), ('TURN', 'NNP'), ('FOR', 'NNP'), ('HOURS', 'NNP')]",Positive
3942,best app..make life easier,"February 17, 2019",best appmake life easier,1.0,"[('best', 'JJS'), ('appmake', 'NN'), ('life', 'NN'), ('easier', 'JJR')]",Positive
3943,I love it so easy to use,"February 18, 2019",I love it so easy to use,0.4666666666666667,"[('I', 'PRP'), ('love', 'VBP'), ('it', 'PRP'), ('so', 'RB'), ('easy', 'JJ'), ('to', 'TO'), ('use', 'VB')]",Positive
3944,the beat app for any Saudi family  Makes our life easier,"February 14, 2019",the beat app for any Saudi family  Makes our life easier,0.0,"[('the', 'DT'), ('beat', 'NN'), ('app', 'NN'), ('for', 'IN'), ('any', 'DT'), ('Saudi', 'NNP'), ('family', 'NN'), ('Makes', 'NNP'), ('our', 'PRP$'), ('life', 'NN'), ('easier', 'JJR')]",Positive
3945,excellent application for us as Saudi's,"February 17, 2019",excellent application for us as Saudis,1.0,"[('excellent', 'JJ'), ('application', 'NN'), ('for', 'IN'), ('us', 'PRP'), ('as', 'IN'), ('Saudis', 'NNP')]",Positive
3946,a great app. had my time saved thank you v.much m.o.i.,"February 17, 2019",a great app had my time saved thank you vmuch moi,0.8,"[('a', 'DT'), ('great', 'JJ'), ('app', 'NN'), ('had', 'VBD'), ('my', 'PRP$'), ('time', 'NN'), ('saved', 'VBD'), ('thank', 'NN'), ('you', 'PRP'), ('vmuch', 'JJ'), ('moi', 'NNS')]",Positive
3947,The App is good n keeps me informed abt my status,"December 30, 2021",The App is good n keeps me informed abt my status,0.7,"[('The', 'DT'), ('App', 'NNP'), ('is', 'VBZ'), ('good', 'JJ'), ('n', 'JJ'), ('keeps', 'NNS'), ('me', 'PRP'), ('informed', 'JJ'), ('abt', 'IN'), ('my', 'PRP$'), ('status', 'NN')]",Positive
3948,very useful and i like it so much,"February 17, 2019",very useful and i like it so much,0.29500000000000004,"[('very', 'RB'), ('useful', 'JJ'), ('and', 'CC'), ('i', 'NN'), ('like', 'VBP'), ('it', 'PRP'), ('so', 'RB'), ('much', 'JJ')]",Positive
